Date,Year,SolarDay,Period,State ,Site,Exclosure/Control,Rep,Order,Total Number,Size Class <5mm,Size Class >5mm,BigFrac,Notes,EXCLUDE
6/30/2014,2014,191,2,RI,Sachuest,Control,3,Amphipoda,3,3,0,0,,no
6/30/2014,2014,191,2,RI,Sachuest,Control,3,Hemiptera,1,1,0,0,,no
6/30/2014,2014,191,2,RI,Sachuest,Control,3,Snail,2,0,2,1,,no
6/30/2014,2014,191,2,RI,Sachuest,Control,3,Spider,5,5,0,0,,no
6/30/2014,2014,191,2,RI,Sachuest,Exclosure,1,Amphipoda,46,41,5,0.108695652,,no
6/30/2014,2014,191,2,RI,Sachuest,Exclosure,1,Coleoptera,3,2,1,0.333333333,,no
6/30/2014,2014,191,2,RI,Sachuest,Exclosure,1,Hemiptera,2,2,0,0,,no
6/30/2014,2014,191,2,RI,Sachuest,Exclosure,1,Spider,6,6,0,0,,no
6/30/2014,2014,191,2,RI,Sachuest,Exclosure,2,Amphipoda,66,58,8,0.121212121,,no
6/30/2014,2014,191,2,RI,Sachuest,Exclosure,2,Hymenoptera,1,1,0,0,,no
6/30/2014,2014,191,2,RI,Sachuest,Exclosure,2,Spider,36,35,1,0.027777778,,no
6/30/2014,2014,191,2,RI,Sachuest,Exclosure,3,Amphipoda,20,16,4,0.2,,no
6/30/2014,2014,191,2,RI,Sachuest,Exclosure,3,Coleoptera,2,2,0,0,,no
6/30/2014,2014,191,2,RI,Sachuest,Exclosure,3,Spider,7,7,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,1,Amphipoda,40,28,12,0.3,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,1,Coleoptera,1,1,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,1,Diptera,25,25,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,1,Hemiptera,7,7,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,1,Hymenoptera,1,1,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,1,Mites,1,1,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,1,Spider,36,36,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,2,Amphipoda,83,45,38,0.457831325,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,2,Coleoptera,4,2,2,0.5,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,2,Coleoptera Larvae,2,0,2,1,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,2,Diptera,60,56,4,0.066666667,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,2,Hemiptera,13,7,6,0.461538462,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,2,Hymenoptera,4,4,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,2,Spider,38,38,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,2,Tricoptera,1,0,1,1,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,3,Amphipoda,78,55,23,0.294871795,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,3,Coleoptera,3,1,2,0.666666667,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,3,Diptera,36,33,3,0.083333333,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,3,Hemiptera,16,16,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,3,Hymenoptera,6,6,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,3,Orthoptera,1,0,1,1,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,3,Snail,1,0,1,1,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,3,Spider,43,43,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Control,3,Thysanoptera,1,1,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,1,Amphipoda,32,16,16,0.5,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,1,Coleoptera,10,8,2,0.2,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,1,Diptera,25,23,2,0.08,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,1,Hemiptera,1,1,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,1,Mites,1,1,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,1,Spider,34,34,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,2,Amphipoda,74,34,40,0.540540541,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,2,Coleoptera,29,29,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,2,Diptera,26,26,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,2,Hemiptera,23,20,3,0.130434783,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,2,Spider,34,33,1,0.029411765,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,2,Thysanoptera,1,1,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,3,Amphipoda,75,38,37,0.493333333,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,3,Coleoptera,5,3,2,0.4,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,3,Coleoptera Larvae,1,0,1,1,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,3,Diptera,20,14,6,0.3,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,3,Hemiptera,11,11,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,3,Hymenoptera,3,3,0,0,,no
8/4/2014,2014,226,3,RI,Sachuest,Exclosure,3,Spider,30,30,0,0,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,1,Amphipoda,26,11,15,0.576923077,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,1,Diptera,1,0,1,1,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,1,Hemiptera,3,1,2,0.666666667,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,1,Mites,1,0,1,1,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,1,Spider,22,13,9,0.409090909,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,2,Amphipoda,28,21,7,0.25,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,2,Coleoptera,1,1,0,0,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,2,Diptera,6,6,0,0,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,2,Hemiptera,2,2,0,0,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,2,Hymenoptera,6,6,0,0,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,2,Pseudoscorpionida,1,1,0,0,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,2,Spider,18,17,1,0.055555556,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,3,Amphipoda,73,41,32,0.438356164,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,3,Coleoptera,1,0,1,1,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,3,Diptera,12,12,0,0,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,3,Hemiptera,2,2,0,0,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,3,Hymenoptera,3,3,0,0,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,3,Snail,1,0,1,1,,no
8/27/2014,2014,249,4,RI,Sachuest,Control,3,Spider,30,30,0,0,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,1,Amphipoda,14,3,11,0.785714286,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,1,Coleoptera,6,3,3,0.5,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,1,Diptera,26,24,2,0.076923077,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,1,Diptera Larvae,1,1,0,0,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,1,Hemiptera,12,11,1,0.083333333,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,1,Spider,16,15,1,0.0625,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,2,Amphipoda,10,3,7,0.7,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,2,Coleoptera,4,4,0,0,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,2,Diptera,6,5,1,0.166666667,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,2,Hemiptera,19,19,0,0,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,2,Spider,15,15,0,0,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,2,Unknown Larvae,2,0,2,1,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,3,Amphipoda,7,2,5,0.714285714,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,3,Coleoptera,3,0,3,1,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,3,Diptera,55,41,14,0.254545455,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,3,Hemiptera,9,8,1,0.111111111,,no
8/27/2014,2014,249,4,RI,Sachuest,Exclosure,3,Spider,27,20,7,0.259259259,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,1,Amphipoda,12,11,1,0.083333333,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,1,Coleoptera,1,0,1,1,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,1,Diptera,22,22,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,1,Diptera,10,10,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,1,Hemiptera,1,1,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,1,Spider,14,14,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,1,Spider,1,0,1,1,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,2,Amphipoda,12,11,1,0.083333333,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,2,Amphipoda,5,5,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,2,Coleoptera,5,4,1,0.2,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,2,Diptera,19,19,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,2,Diptera,47,47,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,2,Hemiptera,2,1,1,0.5,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,2,Hemiptera,9,9,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,2,Hymenoptera,1,1,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,2,Spider,8,8,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,2,Spider,5,5,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,3,Amphipoda,21,13,8,0.380952381,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,3,Coleoptera,3,3,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,3,Diptera,42,42,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,3,Diptera,25,25,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,3,Hemiptera,5,5,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,3,Hemiptera,2,2,0,0,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,3,Spider,19,14,5,0.263157895,,no
6/5/2015,2015,166,1,RI,Sachuest,Control,3,Spider,12,11,1,0.083333333,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,1,Amphipoda,4,4,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,1,Coleoptera,1,1,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,1,Collembola,1,0,1,1,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,1,Diptera,35,33,2,0.057142857,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,1,Hemiptera,39,38,1,0.025641026,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,1,Pseudoscorpionida,2,2,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,1,Spider,36,34,2,0.055555556,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,2,Amphipoda,8,7,1,0.125,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,2,Coleoptera,3,3,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,2,Collembola,1,1,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,2,Diptera,17,16,1,0.058823529,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,2,Hemiptera,21,21,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,2,Spider,34,29,5,0.147058824,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,3,Amphipoda,17,17,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,3,Diptera,20,20,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,3,Hemiptera,32,28,4,0.125,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,3,Hymenoptera,2,2,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,3,Pseudoscorpionida,2,2,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,3,Spider,19,16,3,0.157894737,,no
6/29/2015,2015,190,2,RI,Sachuest,Control,3,Unknown,1,0,1,1,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,1,Amphipoda,42,40,2,0.047619048,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,1,Diptera,24,23,1,0.041666667,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,1,Hemiptera,27,27,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,1,Isopoda,1,1,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,1,Spider,25,24,1,0.04,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,2,Amphipoda,19,18,1,0.052631579,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,2,Coleoptera,4,4,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,2,Diptera,23,18,5,0.217391304,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,2,Hemiptera,30,23,7,0.233333333,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,2,Hymenoptera,1,1,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,2,Spider,18,16,2,0.111111111,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,3,Amphipoda,27,26,1,0.037037037,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,3,Diptera,21,21,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,3,Hemiptera,21,21,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,3,Orthoptera,1,1,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,3,Pseudoscorpionida,1,1,0,0,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,3,Snail,1,0,1,1,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,3,Spider,42,37,5,0.119047619,,no
6/29/2015,2015,190,2,RI,Sachuest,Exclosure,3,Unknown,1,1,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,1,Amphipoda,15,11,4,0.266666667,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,1,Diptera,1,1,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,1,Hemiptera,21,20,1,0.047619048,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,1,Pseudoscorpionida,1,1,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,1,Spider,29,29,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,1,Unknown,1,0,1,1,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,2,Amphipoda,19,18,1,0.052631579,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,2,Diptera,10,10,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,2,Hemiptera,24,24,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,2,Pseudoscorpionida,2,2,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,2,Snail,4,4,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,2,Spider,52,51,1,0.019230769,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,2,Unknown,1,0,1,1,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,3,Amphipoda,31,29,3,0.096774194,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,3,Diptera,5,5,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,3,Hemiptera,20,20,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,3,Pseudoscorpionida,1,1,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Control,3,Spider,18,16,2,0.111111111,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,1,Amphipoda,22,22,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,1,Coleoptera,3,2,1,0.333333333,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,1,Diptera,23,23,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,1,Hemiptera,26,26,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,1,Hymenoptera,1,1,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,1,Snail,1,0,1,1,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,1,Spider,24,24,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,2,Amphipoda,43,42,1,0.023255814,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,2,Diptera,9,9,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,2,Hemiptera,18,18,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,2,Orthoptera,2,2,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,2,Spider,39,39,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,3,Amphipoda,45,35,10,0.222222222,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,3,Coleoptera,1,1,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,3,Diptera,14,14,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,3,Hemiptera,35,35,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,3,Orthoptera,2,0,2,1,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,3,Spider,25,25,0,0,,no
7/28/2015,2015,219,3,RI,Sachuest,Exclosure,3,unknown,1,0,1,1,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,1,Amphipoda,46,38,8,0.173913043,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,1,Coleoptera,11,11,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,1,Coleoptera Larvae,3,0,3,1,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,1,Collembola,4,4,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,1,Diptera,4,4,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,1,Hemiptera,32,31,1,0.03125,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,1,Hymenoptera,2,2,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,1,Pseudoscorpionida,12,12,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,1,Spider,72,66,6,0.083333333,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,1,Ticks and Mites,10,10,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,2,Amphipoda,50,29,21,0.42,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,2,Coleoptera,1,0,1,1,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,2,Coleoptera Larvae,1,1,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,2,Collembola,2,2,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,2,Diptera,7,7,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,2,Hemiptera,47,46,1,0.021276596,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,2,Hymenoptera,2,2,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,2,Pseudoscorpionida,3,3,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,2,Spider,90,84,6,0.066666667,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,2,Ticks and Mites,7,7,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,3,Amphipoda,38,28,10,0.263157895,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,3,Diptera,3,3,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,3,Hemiptera,78,78,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,3,Pseudoscorpionida,2,2,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,3,Snail,1,1,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Control,3,Spider,56,53,3,0.053571429,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,1,Amphipoda,19,11,8,0.421052632,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,1,Coleoptera,15,15,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,1,Diptera,21,21,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,1,Hemiptera,83,81,2,0.024096386,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,1,Hymenoptera,7,7,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,1,Spider,46,45,1,0.02173913,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,1,Ticks and Mites,9,9,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,1,Unknown Larvae,3,3,0,0,"Dorso-ventrally flattened, 6 legs, hairs/projections encircling body, chewing mouth parts… coleoptera?",no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,2,Amphipoda,9,4,5,0.555555556,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,2,Coleoptera Larvae,1,1,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,2,Diptera,16,16,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,2,Diptera Larvae,1,1,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,2,Hemiptera,34,33,1,0.029411765,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,2,Hymenoptera,3,3,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,2,Orthoptera,2,0,2,1,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,2,Pseudoscorpionida,5,5,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,2,Spider,42,33,9,0.214285714,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,3,Amphipoda,24,13,11,0.458333333,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,3,Coleoptera,1,1,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,3,Diptera,5,5,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,3,Hemiptera,75,74,1,0.013333333,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,3,Hymenoptera,4,4,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,3,Pseudoscorpionida,2,2,0,0,,no
8/24/2015,2015,246,4,RI,Sachuest,Exclosure,3,Spider,35,27,8,0.228571429,,no
